estimated_pickup_latitude,estimated_pickup_longitude,estimated_dropoff_latitude,estimated_dropoff_longitude,pickup_hex8,dropoff_hex8,pickup_centroid_lat,pickup_centroid_lon,dropoff_centroid_lat,dropoff_centroid_lon
23.7034421,90.4349769,23.788435,90.361737,883cf1763bfffff,883cf10cc9fffff,23.707281762076278,90.43358161390722,23.79117076806809,90.35756584780277
23.82550499,90.46108782,23.82934121,90.41944984,883cf13845fffff,883cf13b0bfffff,23.82519494729312,90.46036300585475,23.826340232581625,90.42210566233307
23.82225819,90.39360546,23.7450271,90.4108734,883cf13b6bfffff,883cf17659fffff,23.819649652313306,90.39771978539464,23.74503840440612,90.41206926469967
23.78853118,90.41598514,23.7340109,90.4042518,883cf13b27fffff,883cf17643fffff,23.789469496941923,90.41493500769805,23.73051022896751,90.40155402423905
23.804919,90.379612,23.794728,90.390178,883cf10eb3fffff,883cf10cdbfffff,23.805411914019142,90.37764118612037,23.79758428681234,90.39150703745771
23.81210226,90.39397828,23.7779,90.41633,883cf13b61fffff,883cf10c93fffff,23.81238951837657,90.3924612592025,23.774660976459952,90.41397966107493
23.81871961,90.3745544,23.77802,90.36117,883cf10e97fffff,883cf10cc5fffff,23.82021590912209,90.37859469318438,23.7763634986377,90.3566135570256
23.74703657,90.37063804,23.7922,90.36308,883cf10ca1fffff,883cf10ccbfffff,23.74617747845789,90.37382814567574,23.790888719139748,90.367126671988
23.81514593,90.39452689,23.85500325,90.4042878,883cf13b61fffff,883cf105b1fffff,23.81238951837657,90.3924612592025,23.85651090970993,90.40488861792731
23.73860421,90.36382221,23.74950207,90.42597644,883cf10ca5fffff,883cf13967fffff,23.738912865528654,90.368571929842,23.752015275993507,90.4268887814343
23.772389,90.425426,23.81023178,90.43117281,883cf13945fffff,883cf13b39fffff,23.774375128911405,90.42354165830746,23.811250597369582,90.43071322327505
23.75948892,90.36571316,23.79988,90.35534,883cf10ce3fffff,883cf10ea3fffff,23.761271917822455,90.36522117041785,23.798714458563694,90.35326159654097
23.743712,90.3682157,23.77339,90.42448,883cf10cadfffff,883cf13945fffff,23.746460753147243,90.36426856769404,23.774375128911405,90.42354165830746
23.82053231,90.38646977,23.78035187,90.41993804,883cf13b69fffff,883cf1394dfffff,23.819933080314314,90.38815709899373,23.781922670213095,90.41923841308095
23.74257187,90.34978084,23.87042105,90.39070042,883cf10dd1fffff,883cf10581fffff,23.739478429602674,90.34945384673938,23.871874347009527,90.38671480562255
23.716787,90.432398,23.7688676,90.36873563,883cf17615fffff,883cf10c8dfffff,23.71483451582931,90.42927946437668,23.76853540374634,90.3704776445445
23.7726823,90.35597876,23.7863581,90.41976104,883cf10cc5fffff,883cf1394dfffff,23.7763634986377,90.3566135570256,23.781922670213095,90.41923841308095
23.772584,90.424393,23.706843,90.425314,883cf13945fffff,883cf17639fffff,23.774375128911405,90.42354165830746,23.707569439103068,90.42402148974176
23.7140806,90.4327998,23.76931915,90.40493045,883cf17615fffff,883cf10c97fffff,23.71483451582931,90.42927946437668,23.767398775847976,90.40872125819085
23.702334,90.419716,23.79386786,90.40655444,883cf1763dfffff,883cf13b25fffff,23.70030385766087,90.41876386393437,23.78975453851014,90.40537278031883
23.90140976,90.41168556,23.85012278,90.40776981,883cf104adfffff,883cf105b7fffff,23.90089945438568,90.40775429557989,23.84896931531486,90.4091931192449
23.7641863,90.42777748,23.821824,90.428927,883cf1396bfffff,883cf13b03fffff,23.766826873327872,90.42784474333793,23.81879577278778,90.42640952294214
23.77816807,90.36105806,23.716905,90.468346,883cf10cc5fffff,883cf1768dfffff,23.7763634986377,90.3566135570256,23.713679445588358,90.46752319874398
23.80348768,90.39435807,23.81549505,90.42779937,883cf13b67fffff,883cf13b03fffff,23.80484524056973,90.39676525951938,23.81879577278778,90.42640952294214
23.8350772,90.3685433,23.81109415,90.3565882,883cf10e99fffff,883cf10e87fffff,23.83530007634864,90.36998566487178,23.81351885466306,90.35421378061979
23.7270881,90.3862296,23.75518775,90.36783879,883cf17645fffff,883cf10ca9fffff,23.72353046472506,90.38673741136634,23.753725055313378,90.36952473783344
23.76656583,90.35181094,23.76931915,90.40493045,883cf10ce9fffff,883cf10c97fffff,23.76910012970416,90.35135752436707,23.767398775847976,90.40872125819085
23.757477,90.363734,23.8236648,90.4379096,883cf10ce3fffff,883cf13b11fffff,23.761271917822455,90.36522117041785,23.82576878905326,90.44123377866191
23.772584,90.424393,23.746285,90.403048,883cf13945fffff,883cf10cb7fffff,23.774375128911405,90.42354165830746,23.745324069285534,90.4025085649191
23.7318858,90.39599966,23.7910984,90.3548599,883cf17641fffff,883cf10cc9fffff,23.730795504536186,90.39199411325372,23.79117076806809,90.35756584780277
23.76527678,90.36262561,23.81621649,90.41731356,883cf10cebfffff,883cf13b01fffff,23.768818065694155,90.36091744346868,23.819080998586212,90.41684599788942
23.74381604,90.40957801,23.74567368,90.38541127,883cf17659fffff,883cf10ca3fffff,23.74503840440612,90.41206926469967,23.745893606275327,90.3833880048871
23.7906382,90.40499344,23.76162066,90.38368262,883cf13b25fffff,883cf10c87fffff,23.78975453851014,90.40537278031883,23.760705189009908,90.38434162607795
23.75165087,90.41085172,23.7301547,90.4101782,883cf10cb3fffff,883cf17655fffff,23.75258759348207,90.40776631458965,23.730224356130343,90.41111421491782
23.74572676,90.34927927,23.73449616,90.39255938,883cf10dd9fffff,883cf17641fffff,23.747025510192145,90.34515025749863,23.730795504536186,90.39199411325372
23.70086706,90.43511868,23.75849068,90.41248631,883cf17633fffff,883cf1396dfffff,23.699728296264055,90.43788360320319,23.75985061173224,90.41302441341375
23.81455735,90.35469737,23.81885036,90.42995036,883cf10e87fffff,883cf13b03fffff,23.81351885466306,90.35421378061979,23.81879577278778,90.42640952294214
23.81826689,90.39704673,23.72181815,90.4116906,883cf13b6bfffff,883cf1760bfffff,23.819649652313306,90.39771978539464,23.722673429801965,90.41541679992196
23.75244875,90.41690078,23.7713894,90.3568487,883cf13965fffff,883cf10cebfffff,23.752301733648824,90.41732740857326,23.768818065694155,90.36091744346868
23.70444487,90.41202217,23.7350987,90.4100749,883cf17607fffff,883cf1765dfffff,23.707856519272113,90.41446164400533,23.737774569388762,90.40681146990367
23.791637,90.420374,23.75175057,90.36739372,883cf13949fffff,883cf10ca9fffff,23.789183856737147,90.42449751415508,23.753725055313378,90.36952473783344
23.74836294,90.40525831,23.79116219,90.40272602,883cf10cb7fffff,883cf13b25fffff,23.745324069285534,90.4025085649191,23.78975453851014,90.40537278031883
23.75190926,90.43919329,23.73162651,90.425747,883cf13929fffff,883cf17619fffff,23.7517282204804,90.43645043265244,23.729650818507185,90.43023543327534
23.795734,90.353358,23.7301547,90.4101782,883cf10ea3fffff,883cf17655fffff,23.798714458563694,90.35326159654097,23.730224356130343,90.41111421491782
23.7527541,90.38408462,23.77802,90.36117,883cf10cbdfffff,883cf10cc5fffff,23.753157519825887,90.3886449653357,23.7763634986377,90.3566135570256
23.72240083,90.39562851,23.74287479,90.34940699,883cf17647fffff,883cf10dd1fffff,23.72324538351322,90.39629692775954,23.739478429602674,90.34945384673938
23.87904014,90.38625989,23.8275878,90.4273564,883cf10589fffff,883cf13b1dfffff,23.87941338509772,90.38240970969667,23.82605481057853,90.43166958137904
23.73093525,90.41223843,23.6935965,90.4706374,883cf17655fffff,883cf176a1fffff,23.730224356130343,90.41111421491782,23.691305096143257,90.4708667741556
23.717527,90.429162,23.798294,90.387512,883cf17615fffff,883cf10cdbfffff,23.71483451582931,90.42927946437668,23.79758428681234,90.39150703745771
23.80979805,90.41526597,23.73195968,90.43004231,883cf13b05fffff,883cf17619fffff,23.811821256108267,90.41158668263425,23.729650818507185,90.43023543327534
23.82271427,90.39338954,23.8740781,90.40026437,883cf13b45fffff,883cf10583fffff,23.827192901817835,90.39341557982407,23.871591946988044,90.39627913509784
23.851777,90.408107,23.79440303,90.39774578,883cf105b7fffff,883cf13b2dfffff,23.84896931531486,90.4091931192449,23.797300247184094,90.40106909990473
23.90744144,90.39866585,23.86648765,90.36233526,883cf104e7fffff,883cf105e1fffff,23.908437236548433,90.40344901824771,23.865179402454423,90.36232878223362
23.69611578,90.43566853,23.74753649,90.39164744,883cf17633fffff,883cf10cb5fffff,23.699728296264055,90.43788360320319,23.745609136563264,90.39294814480823
23.82190179,90.42752903,23.7931368,90.3597896,883cf13b03fffff,883cf10cc9fffff,23.81879577278778,90.42640952294214,23.79117076806809,90.35756584780277
23.77144393,90.36025353,23.78944192,90.40911416,883cf10cebfffff,883cf13b25fffff,23.768818065694155,90.36091744346868,23.78975453851014,90.40537278031883
23.80580698,90.43138705,23.743015,90.439294,883cf13b31fffff,883cf13921fffff,23.803704706617513,90.43501676329214,23.74417782379938,90.4407530368573
23.79537122,90.40412877,23.81540906,90.42600977,883cf13b2dfffff,883cf13b03fffff,23.797300247184094,90.40106909990473,23.81879577278778,90.42640952294214
23.81488014,90.42502552,23.7496494,90.4163687,883cf13b03fffff,883cf13965fffff,23.81879577278778,90.42640952294214,23.752301733648824,90.41732740857326
23.8160309,90.4248324,23.76464689,90.44877137,883cf13b03fffff,883cf13901fffff,23.81879577278778,90.42640952294214,23.766252578044234,90.44696934181718
23.74877793,90.40489624,23.738834,90.437415,883cf10cb7fffff,883cf13925fffff,23.745324069285534,90.4025085649191,23.73691457415361,90.43549406069538
23.76646212,90.39293859,23.8208,90.41336,883cf10c83fffff,883cf13b01fffff,23.767968285891225,90.38959889053916,23.819080998586212,90.41684599788942
23.816086,90.426572,23.80271,90.36593,883cf13b03fffff,883cf10eb1fffff,23.81879577278778,90.42640952294214,23.805694352489212,90.36807957086397
23.8097554,90.3710649,23.76391683,90.42437509,883cf10ebbfffff,883cf1396bfffff,23.812955384464225,90.37333695714358,23.766826873327872,90.42784474333793
23.72959919,90.38579486,23.78283,90.3426367,883cf1764dfffff,883cf10c1bfffff,23.731080182872354,90.38243448248184,23.784189472584718,90.3427493651436
23.79096597,90.3754955,23.74151245,90.3956682,883cf10cddfffff,883cf1764bfffff,23.79060607175627,90.37668777785234,23.738060039513314,90.3972511644559
23.732907,90.395585,23.75799342,90.44124155,883cf17641fffff,883cf13905fffff,23.730795504536186,90.39199411325372,23.758990652719046,90.44170971287978
23.721256,90.428792,23.733351,90.383646,883cf1761dfffff,883cf1764dfffff,23.722386557230866,90.42497715465107,23.731080182872354,90.38243448248184
23.7384127,90.37728723,23.795641,90.355377,883cf10ca7fffff,883cf10ea3fffff,23.738629187547115,90.37813139390511,23.798714458563694,90.35326159654097
23.87318714,90.39196394,23.815367,90.426313,883cf10583fffff,883cf13b03fffff,23.871591946988044,90.39627913509784,23.81879577278778,90.42640952294214
23.80179309,90.36364585,23.77304144,90.42442636,883cf10eb5fffff,883cf13945fffff,23.7984328135671,90.36282253439917,23.774375128911405,90.42354165830746
23.822422,90.393203,23.764984,90.401216,883cf13b45fffff,883cf10c95fffff,23.827192901817835,90.39341557982407,23.76768382991121,90.39915993441795
23.764201,90.428989,23.78202,90.40393,883cf1396bfffff,883cf10c99fffff,23.766826873327872,90.42784474333793,23.782492961011723,90.40011446771334
23.72700285,90.41754819,23.70989742,90.41200191,883cf17657fffff,883cf17607fffff,23.72993788598881,90.42067468476998,23.707856519272113,90.41446164400533
23.85004573,90.40580481,23.87541487,90.39954448,883cf105b7fffff,883cf1059dfffff,23.84896931531486,90.4091931192449,23.878848792964828,90.40153887813072
23.74323846,90.36346212,23.77557535,90.39048504,883cf10cadfffff,883cf10c9dfffff,23.746460753147243,90.36426856769404,23.775230876681984,90.39485650443552
23.72314552,90.3808606,23.79323,90.40962,883cf10d93fffff,883cf13b21fffff,23.723814948889025,90.37717817545834,23.797015608806994,90.41063144219831
23.71870855,90.42903911,23.74488397,90.36555413,883cf17615fffff,883cf10cadfffff,23.71483451582931,90.42927946437668,23.746460753147243,90.36426856769404
23.748485,90.367102,23.71827017,90.42074928,883cf10cadfffff,883cf17603fffff,23.746460753147243,90.36426856769404,23.71512179069552,90.41971922487646
23.720243,90.418161,23.754315,90.438128,883cf1760bfffff,883cf13929fffff,23.722673429801965,90.41541679992196,23.7517282204804,90.43645043265244
23.761644,90.35891,23.70434647,90.41194067,883cf10ce1fffff,883cf17607fffff,23.76155438552596,90.35566136491687,23.707856519272113,90.41446164400533
23.762679,90.428258,23.814736,90.42507,883cf1396bfffff,883cf13b03fffff,23.766826873327872,90.42784474333793,23.81879577278778,90.42640952294214
23.73720041,90.41127685,23.7066812,90.4414996,883cf1765dfffff,883cf176edfffff,23.737774569388762,90.40681146990367,23.706993488156282,90.44314201598158
23.7432284,90.406186,23.7711894,90.35304515,883cf10cb7fffff,883cf10ce9fffff,23.745324069285534,90.4025085649191,23.76910012970416,90.35135752436707
23.702641,90.397756,23.7461923,90.374174,883cf17629fffff,883cf10ca1fffff,23.70087703236507,90.3996452394697,23.74617747845789,90.37382814567574
23.76799571,90.3631245,23.742038,90.409891,883cf10cebfffff,883cf17659fffff,23.768818065694155,90.36091744346868,23.74503840440612,90.41206926469967
23.83036279,90.41436207,23.8158593,90.4209271,883cf13b09fffff,883cf13b07fffff,23.82662505509848,90.41254202204479,23.811536226315752,90.42114981356382
23.7360992,90.40013127,23.75393182,90.44105046,883cf1764bfffff,883cf13929fffff,23.738060039513314,90.3972511644559,23.7517282204804,90.43645043265244
23.87356386,90.40951835,23.81540906,90.42600977,883cf10595fffff,883cf13b03fffff,23.871308946592208,90.40584374482147,23.81879577278778,90.42640952294214
23.824668,90.441164,23.79118858,90.41663457,883cf13b11fffff,883cf13b27fffff,23.82576878905326,90.44123377866191,23.789469496941923,90.41493500769805
23.79449169,90.42397309,23.77802,90.36117,883cf13b23fffff,883cf10cc5fffff,23.796730371644948,90.42019406381806,23.7763634986377,90.3566135570256
23.762433,90.361139,23.71511349,90.42914445,883cf10ce3fffff,883cf17615fffff,23.761271917822455,90.36522117041785,23.71483451582931,90.42927946437668
23.74621,90.423625,23.71741,90.431538,883cf1765bfffff,883cf17615fffff,23.744752141889105,90.42163024362975,23.71483451582931,90.42927946437668
23.750268,90.393872,23.77471,90.41593,883cf10cb1fffff,883cf10c93fffff,23.75287285552909,90.39820550000373,23.774660976459952,90.41397966107493
23.69696138,90.44513036,23.75104063,90.38720285,883cf176e5fffff,883cf10cbdfffff,23.69943962046722,90.44744388958887,23.753157519825887,90.3886449653357
23.85802259,90.40178478,23.81396885,90.43152184,883cf105b1fffff,883cf13b39fffff,23.85651090970993,90.40488861792731,23.811250597369582,90.43071322327505
23.72791506,90.40863454,23.7420445,90.40855955,883cf17655fffff,883cf17659fffff,23.730224356130343,90.41111421491782,23.74503840440612,90.41206926469967
23.77821522,90.42142197,23.86084351,90.40003773,883cf1394dfffff,883cf105b9fffff,23.781922670213095,90.41923841308095,23.86405178703082,90.40058395653175
23.78984127,90.38799143,23.7316494,90.4210134,883cf10cd1fffff,883cf17657fffff,23.790322825881084,90.38624916487571,23.72993788598881,90.42067468476998
23.708295,90.420081,23.77266822,90.40089878,883cf17639fffff,883cf10c91fffff,23.707569439103068,90.42402148974176,23.774946225704827,90.40441794294416
23.75457263,90.35914008,23.80689808,90.36864884,883cf10ce7fffff,883cf10eb1fffff,23.754007926576694,90.3599650460391,23.805694352489212,90.36807957086397
23.81450429,90.39887063,23.7284031,90.3938925,883cf13b63fffff,883cf17641fffff,23.812105686783152,90.40202383100697,23.730795504536186,90.39199411325372
23.74933607,90.37322167,23.78786,90.4027,883cf10ca1fffff,883cf13b25fffff,23.74617747845789,90.37382814567574,23.78975453851014,90.40537278031883
23.83206645,90.4274147,23.74555329,90.39537479,883cf13b57fffff,883cf10cb5fffff,23.833598957724824,90.42736567591133,23.745609136563264,90.39294814480823
23.816086,90.426572,23.73932045,90.37535965,883cf13b03fffff,883cf10ca7fffff,23.81879577278778,90.42640952294214,23.738629187547115,90.37813139390511
23.7191506,90.4312022,23.79041674,90.40814922,883cf17611fffff,883cf13b25fffff,23.722099087468564,90.43453778778526,23.78975453851014,90.40537278031883
23.79744776,90.43508682,23.77195511,90.42003091,883cf13b37fffff,883cf13945fffff,23.796158100822186,90.43932014295383,23.774375128911405,90.42354165830746
23.765381,90.425771,23.7262533,90.4223772,883cf1396bfffff,883cf17657fffff,23.766826873327872,90.42784474333793,23.72993788598881,90.42067468476998
23.74984488,90.3668531,23.7264045,90.3897246,883cf10cadfffff,883cf17645fffff,23.746460753147243,90.36426856769404,23.72353046472506,90.38673741136634
23.734563,90.407221,23.77304144,90.42442636,883cf1765dfffff,883cf13945fffff,23.737774569388762,90.40681146990367,23.774375128911405,90.42354165830746
23.77661026,90.37762217,23.82550868,90.42053953,883cf10c89fffff,883cf13b0bfffff,23.775798383977737,90.37573446836544,23.826340232581625,90.42210566233307
23.71835218,90.42920608,23.73575432,90.41629353,883cf17615fffff,883cf17651fffff,23.71483451582931,90.42927946437668,23.737488501811153,90.41637205477298
23.78343313,90.37855994,23.75152064,90.36868692,883cf10cd5fffff,883cf10ca9fffff,23.783060858146122,90.38099164182705,23.753725055313378,90.36952473783344
23.773004,90.410185,23.866739,90.398744,883cf10c93fffff,883cf105b9fffff,23.774660976459952,90.41397966107493,23.86405178703082,90.40058395653175
23.756428,90.340185,23.73511881,90.41002605,883cf10c33fffff,883cf1765dfffff,23.75457187632501,90.34084650896293,23.737774569388762,90.40681146990367
23.8263672,90.3637976,23.77846,90.41693,883cf10e9dfffff,883cf1394dfffff,23.828040176655854,90.3647280201902,23.781922670213095,90.41923841308095
23.770576,90.368473,23.7241956,90.38496409,883cf10c8dfffff,883cf17645fffff,23.76853540374634,90.3704776445445,23.72353046472506,90.38673741136634
23.76412917,90.34767497,23.78655115,90.36930562,883cf10cedfffff,883cf10cc3fffff,23.76183625547636,90.34610184166168,23.78334390917981,90.37143064998999
23.77224725,90.36285235,23.73883559,90.38614634,883cf10cebfffff,883cf17649fffff,23.768818065694155,90.36091744346868,23.73834491222074,90.3876911389497
23.71801514,90.36883056,23.7397805,90.3946091,883cf10d97fffff,883cf1764bfffff,23.716549210641816,90.37192221793278,23.738060039513314,90.3972511644559
23.7636288,90.4307181,23.745001,90.411254,883cf1396bfffff,883cf17659fffff,23.766826873327872,90.42784474333793,23.74503840440612,90.41206926469967
23.77337254,90.42728753,23.768563,90.404531,883cf13945fffff,883cf10c97fffff,23.774375128911405,90.42354165830746,23.767398775847976,90.40872125819085
23.797367,90.450233,23.82896,90.41979,883cf13959fffff,883cf13b0bfffff,23.795871067089926,90.44888359942854,23.826340232581625,90.42210566233307
23.70485176,90.44236775,23.731829,90.396695,883cf176edfffff,883cf17641fffff,23.706993488156282,90.44314201598158,23.730795504536186,90.39199411325372
23.79275559,90.40922108,23.76567752,90.42622212,883cf13b21fffff,883cf1396bfffff,23.797015608806994,90.41063144219831,23.766826873327872,90.42784474333793
23.74881007,90.34717306,23.81357297,90.3564253,883cf10dd9fffff,883cf10e87fffff,23.747025510192145,90.34515025749863,23.81351885466306,90.35421378061979
23.78585102,90.42582817,23.77802,90.36117,883cf13949fffff,883cf10cc5fffff,23.789183856737147,90.42449751415508,23.7763634986377,90.3566135570256
23.80560606,90.37904508,23.78962,90.347636,883cf10eb3fffff,883cf10ea7fffff,23.805411914019142,90.37764118612037,23.79145221857796,90.34800530581661
23.7373577,90.42878218,23.81536735,90.42631286,883cf17653fffff,883cf13b03fffff,23.737201836744653,90.42593291854362,23.81879577278778,90.42640952294214
23.79066489,90.42553347,23.7477389,90.4090867,883cf13949fffff,883cf17659fffff,23.789183856737147,90.42449751415508,23.74503840440612,90.41206926469967
23.79388642,90.41305147,23.70102,90.476077,883cf13b21fffff,883cf176abfffff,23.797015608806994,90.41063144219831,23.6985700122603,90.47612640950739
23.7099861,90.43478476,23.73954534,90.37006131,883cf1763bfffff,883cf10ca5fffff,23.707281762076278,90.43358161390722,23.738912865528654,90.368571929842
23.78718068,90.38596451,23.75237083,90.37724023,883cf10cd1fffff,883cf10cabfffff,23.790322825881084,90.38624916487571,23.753441586408567,90.37908471110562
23.8319753,90.4271062,23.79376728,90.38790261,883cf13b57fffff,883cf10cd1fffff,23.833598957724824,90.42736567591133,23.790322825881084,90.38624916487571
23.8170767,90.3565517,23.8740879,90.37962873,883cf10e87fffff,883cf1058dfffff,23.81351885466306,90.35421378061979,23.87215614669325,90.37715075691627
23.77894421,90.42106457,23.78996385,90.40890187,883cf1394dfffff,883cf13b25fffff,23.781922670213095,90.41923841308095,23.78975453851014,90.40537278031883
23.76666096,90.34660745,23.750815,90.39535,883cf10cedfffff,883cf10cb1fffff,23.76183625547636,90.34610184166168,23.75287285552909,90.39820550000373
23.80612998,90.37463989,23.75476,90.37779,883cf10eb3fffff,883cf10cabfffff,23.805411914019142,90.37764118612037,23.753441586408567,90.37908471110562
23.865081,90.3898156,23.83400808,90.42259175,883cf10587fffff,883cf13b55fffff,23.86433459113515,90.39101974165585,23.833883976460818,90.41780164148742
23.70377276,90.44760805,23.752133,90.416828,883cf176e5fffff,883cf13965fffff,23.69943962046722,90.44744388958887,23.752301733648824,90.41732740857326
23.79874854,90.44210241,23.79321788,90.40284439,883cf13b37fffff,883cf13b25fffff,23.796158100822186,90.43932014295383,23.78975453851014,90.40537278031883
23.781788,90.372152,23.770176,90.408504,883cf10cc3fffff,883cf10c97fffff,23.78334390917981,90.37143064998999,23.767398775847976,90.40872125819085
23.74923717,90.40716503,23.71616098,90.41622157,883cf10cb3fffff,883cf17603fffff,23.75258759348207,90.40776631458965,23.71512179069552,90.41971922487646
23.75140292,90.42332936,23.82040462,90.43608582,883cf13967fffff,883cf13b15fffff,23.752015275993507,90.4268887814343,23.818509947651417,90.43597332650423
23.8229317,90.3936646,23.79781918,90.42481932,883cf13b45fffff,883cf13b23fffff,23.827192901817835,90.39341557982407,23.796730371644948,90.42019406381806
23.86383731,90.386912,23.81553858,90.42751763,883cf10587fffff,883cf13b03fffff,23.86433459113515,90.39101974165585,23.81879577278778,90.42640952294214
23.8048621,90.3823251,23.77339,90.42448,883cf10eb3fffff,883cf13945fffff,23.805411914019142,90.37764118612037,23.774375128911405,90.42354165830746
23.791822,90.400603,23.70586702,90.44418039,883cf10cd3fffff,883cf176edfffff,23.790038981477807,90.39581083253796,23.706993488156282,90.44314201598158
23.792802,90.356629,23.76291989,90.34076128,883cf10cc9fffff,883cf10c3bfffff,23.79117076806809,90.35756584780277,23.762117527710384,90.33654260117198
23.81469779,90.42621911,23.763503,90.428634,883cf13b03fffff,883cf1396bfffff,23.81879577278778,90.42640952294214,23.766826873327872,90.42784474333793
23.79937058,90.35458133,23.753521,90.38605778,883cf10ea3fffff,883cf10cbdfffff,23.798714458563694,90.35326159654097,23.753157519825887,90.3886449653357
23.772134,90.4243714,23.75846861,90.37181552,883cf13945fffff,883cf10c85fffff,23.774375128911405,90.42354165830746,23.760988852329252,90.37478125764486
23.84758058,90.41818857,23.85012278,90.40776981,883cf13b59fffff,883cf105b7fffff,23.848685103514253,90.41875738410673,23.84896931531486,90.4091931192449
23.75016036,90.3668749,23.749331,90.425652,883cf10ca9fffff,883cf13967fffff,23.753725055313378,90.36952473783344,23.752015275993507,90.4268887814343
23.80401945,90.41331422,23.81549505,90.42779937,883cf13b2bfffff,883cf13b03fffff,23.804276171532198,90.4158904532979,23.81879577278778,90.42640952294214
23.7477105,90.34879446,23.72592414,90.39690932,883cf10dd9fffff,883cf17647fffff,23.747025510192145,90.34515025749863,23.72324538351322,90.39629692775954
23.762703,90.354204,23.78747,90.37172,883cf10ce1fffff,883cf10cc3fffff,23.76155438552596,90.35566136491687,23.78334390917981,90.37143064998999
23.76441577,90.45270424,23.72165757,90.38809192,883cf13903fffff,883cf17645fffff,23.765964533027095,90.45653205725502,23.72353046472506,90.38673741136634
23.70349688,90.44855922,23.75384503,90.42400729,883cf176e5fffff,883cf13967fffff,23.69943962046722,90.44744388958887,23.752015275993507,90.4268887814343
23.772584,90.424393,23.77842784,90.39828524,883cf13945fffff,883cf10c99fffff,23.774375128911405,90.42354165830746,23.782492961011723,90.40011446771334
23.77087811,90.35785973,23.74352326,90.38617775,883cf10cebfffff,883cf10ca3fffff,23.768818065694155,90.36091744346868,23.745893606275327,90.3833880048871
23.7797651,90.4232637,23.80822166,90.38186297,883cf1394dfffff,883cf13b6dfffff,23.781922670213095,90.41923841308095,23.81267275092479,90.38289896774127
23.753065,90.3508,23.78141,90.42535,883cf10ce5fffff,883cf13941fffff,23.754290200235026,90.35040563624234,23.781636627099605,90.42880080426934
23.70210211,90.44969853,23.756012,90.37516,883cf176e5fffff,883cf10cabfffff,23.69943962046722,90.44744388958887,23.753441586408567,90.37908471110562
23.785726,90.425739,23.74645533,90.37966686,883cf13949fffff,883cf10ca3fffff,23.789183856737147,90.42449751415508,23.745893606275327,90.3833880048871
23.78041639,90.40141333,23.74524297,90.38193797,883cf10c99fffff,883cf10ca3fffff,23.782492961011723,90.40011446771334,23.745893606275327,90.3833880048871
23.78880207,90.40849607,23.768096,90.3986833,883cf13b25fffff,883cf10c95fffff,23.78975453851014,90.40537278031883,23.76768382991121,90.39915993441795
23.72810909,90.38016654,23.8179503,90.4310443,883cf1764dfffff,883cf13b03fffff,23.731080182872354,90.38243448248184,23.81879577278778,90.42640952294214
23.81795373,90.42986423,23.7489816,90.403702,883cf13b03fffff,883cf10cb7fffff,23.81879577278778,90.42640952294214,23.745324069285534,90.4025085649191
23.89388897,90.40364295,23.8977268,90.4314011,883cf105d3fffff,883cf104a3fffff,23.893643943349375,90.40249389869777,23.900332480398912,90.42688639205198
23.77222144,90.35374112,23.74764596,90.37001421,883cf10ce9fffff,883cf10ca1fffff,23.76910012970416,90.35135752436707,23.74617747845789,90.37382814567574
23.8692989,90.367985,23.85041162,90.41200087,883cf105ebfffff,883cf105b7fffff,23.872437346075877,90.36758698949959,23.84896931531486,90.4091931192449
23.69305987,90.45443393,23.76426756,90.39247658,883cf1745bfffff,883cf10cb9fffff,23.691885041146218,90.45174560281617,23.76042092782806,90.39390227519722
23.8751904,90.38717318,23.7805163,90.4237108,883cf10581fffff,883cf1394dfffff,23.871874347009527,90.38671480562255,23.781922670213095,90.41923841308095
23.69500542,90.43514684,23.72483402,90.3872684,883cf17637fffff,883cf17645fffff,23.69246259962913,90.43262553904646,23.72353046472506,90.38673741136634
23.78343006,90.36999431,23.75075,90.3684,883cf10cc3fffff,883cf10ca9fffff,23.78334390917981,90.37143064998999,23.753725055313378,90.36952473783344
23.73871716,90.36309667,23.78729062,90.40252265,883cf10dd3fffff,883cf13b25fffff,23.73919594620168,90.35901274728019,23.78975453851014,90.40537278031883
23.7716192,90.355591,23.791358,90.405797,883cf10ce9fffff,883cf13b25fffff,23.76910012970416,90.35135752436707,23.78975453851014,90.40537278031883
23.82899156,90.36431272,23.78284,90.39975,883cf10e9dfffff,883cf10c99fffff,23.828040176655854,90.3647280201902,23.782492961011723,90.40011446771334
23.73231704,90.4155879,23.73182929,90.39669473,883cf17655fffff,883cf17641fffff,23.730224356130343,90.41111421491782,23.730795504536186,90.39199411325372
23.756494,90.441339,23.809191,90.416248,883cf13905fffff,883cf13b07fffff,23.758990652719046,90.44170971287978,23.811536226315752,90.42114981356382
23.74914703,90.40576592,23.79421035,90.41919251,883cf10cb3fffff,883cf13b23fffff,23.75258759348207,90.40776631458965,23.796730371644948,90.42019406381806
23.7316155,90.4346607,23.745792,90.394964,883cf17619fffff,883cf10cb5fffff,23.729650818507185,90.43023543327534,23.745609136563264,90.39294814480823
23.85110457,90.40827479,23.81010582,90.36541289,883cf105b7fffff,883cf10eb9fffff,23.84896931531486,90.4091931192449,23.813237419031424,90.3637752279297
23.70268925,90.39756031,23.77335947,90.42499535,883cf17629fffff,883cf13945fffff,23.70087703236507,90.3996452394697,23.774375128911405,90.42354165830746
